time,open,high,low,close
2021-06-22T08:30:00-05:00,5016.5,5018.25,5012.5,5017
2021-06-22T08:35:00-05:00,5016.75,5017.25,5011.5,5013
2021-06-22T08:40:00-05:00,5013.25,5016,5012.25,5014
2021-06-22T08:45:00-05:00,5014,5019.25,5013.25,5014.5
2021-06-22T08:50:00-05:00,5014.75,5016.25,5009,5011.25
2021-06-22T08:55:00-05:00,5011.5,5014.25,5011,5012.25
2021-06-22T09:00:00-05:00,5012.25,5013.75,5008.5,5013.75
2021-06-22T09:05:00-05:00,5013.75,5019.25,5012.75,5016.5
2021-06-22T09:10:00-05:00,5016.5,5017.5,5014.5,5017
2021-06-22T09:15:00-05:00,5017.25,5020.75,5016.75,5019
2021-06-22T09:20:00-05:00,5018.75,5021.5,5018.5,5020.25
2021-06-22T09:25:00-05:00,5020.25,5021.25,5019,5020.75
2021-06-22T09:30:00-05:00,5020.5,5022.5,5020,5021.25
2021-06-22T09:35:00-05:00,5021.5,5022.25,5020.75,5022
2021-06-22T09:40:00-05:00,5022.25,5022.5,5021.25,5021.75
2021-06-22T09:45:00-05:00,5022,5023.75,5020.75,5023.75
2021-06-22T09:50:00-05:00,5023.5,5026,5023.25,5025
2021-06-22T09:55:00-05:00,5025,5026.75,5024.5,5026.75
2021-06-22T10:00:00-05:00,5026.75,5027,5025.5,5026.75
2021-06-22T10:05:00-05:00,5026.75,5029.25,5026.5,5029.25
2021-06-22T10:10:00-05:00,5029.25,5033.25,5029,5033
2021-06-22T10:15:00-05:00,5033,5034.5,5031,5031.5
2021-06-22T10:20:00-05:00,5031.5,5033.25,5031,5032.25
2021-06-22T10:25:00-05:00,5032.5,5034,5032.25,5032.25
2021-06-22T10:30:00-05:00,5032.25,5033.5,5031.75,5032.5
2021-06-22T10:35:00-05:00,5032.25,5032.25,5029.25,5030.5
2021-06-22T10:40:00-05:00,5030.25,5031.25,5028.75,5029.5
2021-06-22T10:45:00-05:00,5029.75,5031.25,5029.25,5030
2021-06-22T10:50:00-05:00,5030,5031,5029,5029.5
2021-06-22T10:55:00-05:00,5029.5,5030,5027.75,5028.25
2021-06-22T11:00:00-05:00,5028.5,5031.25,5028.5,5030.75
2021-06-22T11:05:00-05:00,5030.75,5031.75,5030.25,5030.75
2021-06-22T11:10:00-05:00,5030.75,5032,5030.5,5030.75
2021-06-22T11:15:00-05:00,5031,5031.25,5030,5030.25
2021-06-22T11:20:00-05:00,5030.5,5031.25,5029.75,5031.25
2021-06-22T11:25:00-05:00,5031.25,5032.75,5031,5032.5
2021-06-22T11:30:00-05:00,5032.5,5032.5,5029.75,5030.5
2021-06-22T11:35:00-05:00,5030.25,5031,5030,5030.5
2021-06-22T11:40:00-05:00,5030.75,5031.5,5029.75,5030.75
